v_cam;altitude;tma_num;V_S;V_E;V_T;maps;year;location;azimuth;photo_dist;fl_length;month;day
"32";"15000";"2384";"1";"95";"95";Mount Melbourne;"1975";north_victoria_land;346;0.51;47.908;"1";"8"
"32";"15000";"2382";"1";"124";"124";Mount Melbourne;"1975";north_victoria_land;162;0.479;58.931;"1";"8"
"32";"15000";"2383";"1";"107";"107";Mount Melbourne;"1975";north_victoria_land;342;0.504;53.416;"1";"8"
"32";"15000";"2380";"1";"6";"6";Franklin Island;"1975";ross_island;343;1.249;6.243;"1";"12"
"32";"15000";"2378";"1";"23";"23";Franklin Island;"1975";dry_valleys;164;1.074;23.622;"1";"12"
"32";"15000";"2377";"1";"21";"21";Convoy Range;"1975";dry_valleys;327;1.132;22.645;"1";"12"
"32";"15000";"2376";"1";"46";"46";Convoy Range;"1975";north_victoria_land;65.8;1.468;66.078;"1";"12"
"32";"15000";"2376";"1";"46";"46";Convoy Range;"1975";wilkes_land;65.8;1.468;66.078;"1";"12"
"32";"15000";"2375";"1";"53";"53";Convoy Range;"1975";dry_valleys;231;1.612;83.824;"1";"12"
"32";"15000";"2375";"1";"53";"53";Convoy Range;"1975";wilkes_land;231;1.612;83.824;"1";"12"
"32";"10000";"2374";"1";"88";"88";Convoy Range;"1975";transantarctic_mountains;95.4;0.548;47.635;"1";"12"
"32";"10000";"2374";"1";"88";"88";Convoy Range;"1975";wilkes_land;95.4;0.548;47.635;"1";"12"
"32";"10000";"2373";"1";"54";"54";"Taylor Glacier; Ross Island";"1975";dry_valleys;43.6;0.587;31.109;"1";"12"
"32";"10000";"2372";"1";"67";"67";"Taylor Glacier; Ross Island";"1975";dry_valleys;46.8;0.541;35.731;"1";"12"
"32";"25000";"2303";"155";"181";"27";"Taylor Glacier; Ross Island";"1970";dry_valleys;249;3.09;80.329;"12";"1"
"32";"24900";"2302";"126";"154";"29";"Taylor Glacier; Ross Island";"1970";ross_island;72.9;2.861;80.115;"12";"1"
"32";"24900";"2302";"126";"154";"29";"Taylor Glacier; Ross Island";"1970";dry_valleys;72.9;2.861;80.115;"12";"1"
"32";"24500";"2301";"100";"125";"26";"Taylor Glacier; Ross Island";"1970";dry_valleys;248;2.909;72.736;"12";"1"
"32";"23600";"2300";"69";"99";"31";Taylor Glacier;"1970";dry_valleys;250;0.742;22.269;"12";"2"
"32";"23600";"2300";"69";"99";"31";Taylor Glacier;"1970";transantarctic_mountains;250;0.742;22.269;"12";"2"
"32";"13000";"23";"117";"214";"98";"Yule Bay; Ob Bay";"1947";north_victoria_land;82.7;1;97.028;"1";"4"
"32";"23600";"2299";"45";"68";"24";"Taylor Glacier; Ross Island";"1970";dry_valleys;71.6;3.305;76.019;"12";"2"
"32";"23600";"2298";"24";"44";"21";"Taylor Glacier; Ross Island";"1970";dry_valleys;251;3.329;66.571;"12";"2"
"32";"26300";"2297";"1";"23";"23";"Taylor Glacier; Ross Island";"1970";dry_valleys;69.4;2.933;64.515;"12";"2"
"32";"2800";"2277";"32";"53";"22";Liv Glacier;"1970";transantarctic_mountains;285;0.155;3.251;"11";"10"
"32";"10000";"2276";"1";"31";"31";Liv Glacier;"1970";transantarctic_mountains;266;0.902;27.061;"11";"20"
"00";"4000";"2275";"30";"41";"12";Ross Island;"1969";dry_valleys;303;0.364;4.008;"10";"23"
"00";"4000";"2274";"16";"29";"14";Ross Island;"1969";dry_valleys;137;0.458;5.952;"10";"23"
"00";"4000";"2273";"1";"15";"15";Ross Island;"1969";dry_valleys;323;0.494;6.909;"10";"23"
"32";"10000";"2255";"291";"310";"20";Buckley Island;"1970";transantarctic_mountains;196;1.071;20.341;;
"32";"26000";"2245";"12";"40";"29";Shackleton Range;"1970";central_antarctica_south_pole;339;1.846;51.695;;
"32";"2000";"2244";"112";"188";"77";Buckley Island;"1969";transantarctic_mountains;12.6;0.239;18.189;"12";"18"
"32";"17000";"2243";"71";"111";"41";Buckley Island;"1969";transantarctic_mountains;192;0.652;26.094;"12";"18"
"32";"13000";"22";"1";"116";"116";"Yule Bay; Ob Bay";"1947";north_victoria_land;268;1.012;116.42;"1";"4"
"32";"14000";"2114";"104";"119";"16";Shackleton Range;"1968";central_antarctica_south_pole;63.3;1.076;16.134;;
"32";"14000";"2113";"80";"103";"24";Shackleton Range;"1968";central_antarctica_south_pole;248;1.199;27.577;;
"32";"14000";"2112";"43";"79";"37";Shackleton Range;"1968";central_antarctica_south_pole;272;1.166;41.984;;
"32";"14000";"2111";"1";"42";"42";Shackleton Range;"1968";central_antarctica_south_pole;73.1;1.093;44.823;;
"32";"14000";"2110";"105";"120";"16";Shackleton Range;"1968";central_antarctica_south_pole;77.8;1.07;16.043;;
"32";"14000";"2109";"74";"104";"31";Shackleton Range;"1968";central_antarctica_south_pole;227;1.486;44.572;;
"32";"14000";"2108";"51";"73";"23";Shackleton Range;"1968";central_antarctica_south_pole;13.4;1.176;25.881;;
"32";"14000";"2107";"37";"50";"14";Shackleton Range;"1968";central_antarctica_south_pole;133;1.605;20.863;;
"32";"14000";"2106";"1";"36";"36";Shackleton Range;"1968";central_antarctica_south_pole;19.4;0.518;18.139;;
"32";"12000";"2096";"57";"81";"25";"Taylor Glacier; Ross Island";"1967";dry_valleys;168;0.954;22.897;"12";"31"
"32";"12000";"2095";"22";"56";"35";Taylor Glacier;"1967";dry_valleys;169;1.013;34.444;"12";"31"
"32";"12000";"2094";"1";"21";"21";Ross Island;"1967";dry_valleys;339;0.961;19.227;"12";"31"
"32";"29000";"2065";"382";"426";"45";Shackleton Range;"1967";central_antarctica_south_pole;328;1.546;68.027;"12";"5"
"32";"29000";"2064";"330";"381";"52";Shackleton Range;"1967";central_antarctica_south_pole;143;1.118;57.008;"12";"5"
"32";"25000";"2054";"1";"55";"55";Shackleton Range;"1967";central_antarctica_south_pole;151;1.157;62.485;"12";"2"
"32";"25000";"2053";"434";"482";"49";Shackleton Range;"1967";central_antarctica_south_pole;330;1.005;48.263;"12";"2"
"32";"25000";"2052";"352";"433";"82";Shackleton Range;"1967";central_antarctica_south_pole;149;0.891;72.166;"12";"2"
"32";"25000";"2052";"352";"433";"82";Shackleton Range;"1967";queen_maud_land;149;0.891;72.166;"12";"2"
"32";"25000";"2051";"260";"351";"92";Shackleton Range;"1967";central_antarctica_south_pole;332;0.792;72.069;"12";"2"
"32";"25000";"2051";"260";"351";"92";Shackleton Range;"1967";queen_maud_land;332;0.792;72.069;"12";"2"
"32";"25000";"2050";"182";"259";"78";Shackleton Range;"1967";central_antarctica_south_pole;150;0.69;53.143;"12";"2"
"32";"25000";"2047";"63";"185";"123";Shackleton Range;"1967";central_antarctica_south_pole;354;0.368;44.863;"12";"2"
"32";"21000";"2033";"40";"59";"20";Taylor Glacier;"1967";dry_valleys;158;1.149;21.83;"11";"19"
"32";"21000";"2033";"40";"59";"20";Taylor Glacier;"1967";transantarctic_mountains;158;1.149;21.83;"11";"19"
"32";"21000";"2032";"20";"39";"20";"Mount Harmsworth; Taylor Glacier; Ross Island";"1967";transantarctic_mountains;204;1.69;32.102;"11";"19"
"32";"21000";"2031";"1";"19";"19";Mount Harmsworth;"1967";transantarctic_mountains;155;2.028;36.504;"11";"19"
"32";"11500";"2022";"1";"94";"94";Mount Discovery;"1972";ross_island;38;0.168;15.61;"12";"27"
"00";"10000";"2016";"1";"25";"25";Shackleton Range;"1967";central_antarctica_south_pole;280;0.616;14.78;"1";"14"
"32";"5000";"1961";"31";"42";"12";Ross Island;"1967";dry_valleys;158;0.602;6.625;"1";"20"
"32";"5000";"1960";"15";"30";"16";Ross Island;"1967";dry_valleys;335;0.471;7.062;"1";"20"
"32";"5000";"1890";"1";"14";"14";Ross Island;"1967";dry_valleys;154;0.645;8.387;"1";"20"
"32";"25000";"1888";"202";"228";"27";"Newcomer Glacier; Vinson Massif";"1967";peninsula;295;2.467;64.15;"12";"8"
"32";"26300";"1887";"289";"371";"83";Union Glacier;"1966";peninsula;294;0.767;62.863;"12";"1"
"32";"26300";"1887";"289";"371";"83";Union Glacier;"1966";marie_byrd_land;294;0.767;62.863;"12";"1"
"32";"26300";"1886";"247";"288";"42";Union Glacier;"1966";peninsula;117;1.062;43.533;"12";"1"
"32";"26300";"1886";"247";"288";"42";Union Glacier;"1966";marie_byrd_land;117;1.062;43.533;"12";"1"
"32";"26300";"1884";"79";"169";"91";"Union Glacier; Vinson Massif";"1966";peninsula;293;0.466;41.98;"12";"1"
"32";"26300";"1883";"1";"78";"78";"Newcomer Glacier; Vinson Massif";"1966";peninsula;113;1.01;77.805;"12";"1"
"32";"25000";"1879";"1";"79";"79";"Liberty Hills; Union Glacier";"1966";marie_byrd_land;289;0.952;74.227;"11";"21"
"32";"25000";"1878";"1";"37";"37";Vinson Massif;"1966";peninsula;284;0.973;35.02;"11";"17"
"32";"20000";"1856";"1";"100";"100";Union Glacier;"1966";marie_byrd_land;116;0.211;20.86;"12";"1"
"32";"26000";"1855";"52";"120";"69";"Newcomer Glacier; Vinson Massif";"1966";peninsula;99.4;1.286;87.462;"11";"17"
"32";"26000";"1854";"1";"51";"51";Newcomer Glacier;"1966";peninsula;283;0.864;43.186;"11";"17"
"32";"23000";"1850";"1";"123";"123";Liberty Hills;"1966";marie_byrd_land;116;0.089;10.797;"12";"2"
"32";"23000";"1841";"206";"231";"26";Argentina Range;"1967";central_antarctica_south_pole;151;1.928;48.199;"1";"23"
"32";"23000";"1839";"59";"174";"116";Shackleton Range;"1967";central_antarctica_south_pole;171;0.645;74.131;"1";"23"
"32";"23000";"1839";"59";"174";"116";Shackleton Range;"1967";queen_maud_land;171;0.645;74.131;"1";"23"
"32";"10000";"1796";"159";"176";"18";Mount Discovery;"1965";ross_island;340;1.156;19.659;"12";"9"
"32";"10000";"1795";"133";"158";"26";Mount Discovery;"1965";ross_island;279;1.038;25.95;"12";"9"
"32";"10000";"1794";"94";"132";"39";Ross Island;"1965";dry_valleys;240;0.683;25.968;"12";"9"
"32";"10000";"1793";"51";"93";"43";Ross Island;"1965";dry_valleys;51.2;0.554;23.262;"12";"9"
"00";"6500";"1789";"20";"30";"11";Ross Island;"1965";dry_valleys;55.7;0.363;3.629;"11";"25"
"00";"6500";"1788";"9";"19";"11";Ross Island;"1965";dry_valleys;228;0.419;4.188;"11";"26"
"00";"6500";"1787";"1";"8";"8";Ross Island;"1965";dry_valleys;55;0.521;3.65;"11";"26"
"32";"25000";"1717";"93";"102";"10";Union Glacier;"1965";marie_byrd_land;297;1.945;17.509;"1";"6"
"32";"25000";"1716";"250";"292";"43";"Newcomer Glacier; Vinson Massif";"1966";peninsula;282;1.561;65.58;"1";"8"
"32";"25000";"1715";"193";"249";"57";"Newcomer Glacier; Vinson Massif";"1966";peninsula;106;1.861;104.19;"1";"8"
"32";"25000";"1714";"103";"192";"90";"Union Glacier; Vinson Massif";"1966";peninsula;294;1.183;105.32;"1";"8"
"32";"25000";"1714";"103";"192";"90";"Union Glacier; Vinson Massif";"1966";marie_byrd_land;294;1.183;105.32;"1";"8"
"32";"25000";"1713";"1";"92";"92";Union Glacier;"1966";peninsula;111;0.735;66.883;"1";"8"
"32";"25000";"1713";"1";"92";"92";Union Glacier;"1966";marie_byrd_land;111;0.735;66.883;"1";"8"
"32";"15000";"1709";"1";"18";"18";Mount Melbourne;"1965";north_victoria_land;84.6;1.059;18.006;"11";"10"
"32";"10000";"1708";"28";"36";"9";Franklin Island;"1965";ross_island;348;1.232;9.854;"11";"8"
"32";"10000";"1708";"28";"36";"9";Franklin Island;"1965";north_victoria_land;348;1.232;9.854;"11";"8"
"32";"12000";"1707";"74";"99";"26";Mount Discovery;"1965";ross_island;2.7;1.278;31.961;"11";"8"
"32";"10000";"1706";"50";"73";"24";Mount Discovery;"1965";ross_island;10.3;0.817;18.783;"11";"8"
"32";"6000";"1705";"37";"49";"13";Franklin Island;"1965";ross_island;5.81;0.486;5.833;"11";"8"
"32";"15000";"1685";"248";"256";"9";Freyberg Mountains;"1966";north_victoria_land;94.6;8.355;66.84;"8";"11"
"32";"15000";"1649";"84";"137";"54";"Ob Bay; Cape Adare; Yule Bay";"1965";north_victoria_land;282;2.919;154.68;"2";"15"
"32";"15000";"1646";"1";"47";"47";Mount Discovery;"1965";ross_island;142;0.049;2.255;"2";"15"
"32";"25000";"1643";"1";"154";"154";Newcomer Glacier;"1965";peninsula;196;0.41;62.666;"2";"15"
"00";"25000";"1614";"41";"49";"9";Taylor Glacier;"1965";dry_valleys;259;1.514;12.114;"2";"3"
"00";"25000";"1613";"28";"40";"13";Taylor Glacier;"1965";dry_valleys;78.6;1.329;15.952;"2";"3"
"00";"7000";"1612";"1";"27";"27";"Mount Discovery; Ross Island";"1965";ross_island;269;0.401;10.424;"2";"3"
"00";"7000";"1612";"1";"27";"27";"Mount Discovery; Ross Island";"1965";dry_valleys;269;0.401;10.424;"2";"3"
"32";"2500";"1574";"92";"127";"36";Mount Soza;"1965";north_victoria_land;273;0.118;4.115;"1";"20"
"32";"15000";"1560";"1";"47";"47";Franklin Island;"1965";dry_valleys;144;0.044;2.015;"1";"26"
"32";"15000";"1556";"1";"59";"59";"Ross Island; Franklin Island";"1965";ross_island;162;2.094;121.45;"1";"9"
"32";"15000";"1556";"1";"59";"59";"Ross Island; Franklin Island";"1965";dry_valleys;162;2.094;121.45;"1";"9"
"32";"9000";"1517";"46";"145";"100";Franklin Island;"1964";dry_valleys;157;0.088;8.727;"12";"3"
"32";"15000";"1508";"194";"248";"55";"Schmidt Hills; Cordiner Peaks";"1964";marie_byrd_land;322;1.29;69.682;"12";"18"
"32";"15000";"1508";"194";"248";"55";"Schmidt Hills; Cordiner Peaks";"1964";central_antarctica_south_pole;322;1.29;69.682;"12";"18"
"32";"15000";"1507";"142";"193";"52";"Schmidt Hills; Gambocorta Peak";"1964";central_antarctica_south_pole;142;0.924;47.136;"12";"18"
"32";"15000";"1506";"59";"141";"83";"Schmidt Hills; Gambocorta Peak";"1964";central_antarctica_south_pole;323;0.8;65.563;"12";"18"
"32";"15000";"1505";"1";"28";"28";Thomas Hills;"1964";transantarctic_mountains;6.75;0.712;19.214;"12";"18"
"32";"15000";"1504";"340";"362";"23";Thomas Hills;"1964";transantarctic_mountains;353;1.145;25.187;"12";"18"
"32";"15000";"1503";"287";"339";"53";Thomas Hills;"1964";transantarctic_mountains;158;1.091;56.719;"12";"18"
"32";"15000";"1502";"236";"286";"51";"Thomas Hills; Pecora Escarpment";"1964";transantarctic_mountains;330;0.681;34.054;"12";"18"
"32";"25000";"1501";"176";"235";"60";"Thomas Hills; Blackburn Nunatak; Schmidt Hills";"1964";marie_byrd_land;337;2.048;120.84;"12";"17"
"32";"25000";"1501";"176";"235";"60";"Thomas Hills; Blackburn Nunatak; Schmidt Hills";"1964";transantarctic_mountains;337;2.048;120.84;"12";"17"
"32";"25000";"1500";"1";"175";"175";"Davis Valley; Saratoga Table; Pecora Escarpment; Thomas Hills; Gambocorta Peak; Schmidt Hills";"1964";transantarctic_mountains;159;1.589;276.56;"12";"17"
"32";"25000";"1500";"1";"175";"175";"Davis Valley; Saratoga Table; Pecora Escarpment; Thomas Hills; Gambocorta Peak; Schmidt Hills";"1964";central_antarctica_south_pole;159;1.589;276.56;"12";"17"
"32";"25000";"1499";"235";"355";"121";"Davis Valley; Saratoga Table; Schmidt Hills; Gambocorta Peak; Thomas Hills; Pecora Escarpment";"1964";transantarctic_mountains;338;2.144;257.3;"12";"17"
"32";"25000";"1499";"235";"355";"121";"Davis Valley; Saratoga Table; Schmidt Hills; Gambocorta Peak; Thomas Hills; Pecora Escarpment";"1964";central_antarctica_south_pole;338;2.144;257.3;"12";"17"
"32";"25000";"1498";"101";"234";"134";"Pecora Escarpment; Thomas Hills; Schmidt Hills; Davis Valley";"1964";marie_byrd_land;158;1.982;263.62;"12";"17"
"32";"25000";"1498";"101";"234";"134";"Pecora Escarpment; Thomas Hills; Schmidt Hills; Davis Valley";"1964";transantarctic_mountains;158;1.982;263.62;"12";"17"
"32";"25000";"1498";"101";"234";"134";"Pecora Escarpment; Thomas Hills; Schmidt Hills; Davis Valley";"1964";central_antarctica_south_pole;158;1.982;263.62;"12";"17"
"32";"25000";"1497";"1";"100";"100";"Thomas Hills; Davis Valley; Blackburn Nunatak; Schmidt Hills; Cordiner Peaks";"1964";marie_byrd_land;338;2.453;242.87;"12";"17"
"32";"25000";"1497";"1";"100";"100";"Thomas Hills; Davis Valley; Blackburn Nunatak; Schmidt Hills; Cordiner Peaks";"1964";transantarctic_mountains;338;2.453;242.87;"12";"17"
"32";"25000";"1497";"1";"100";"100";"Thomas Hills; Davis Valley; Blackburn Nunatak; Schmidt Hills; Cordiner Peaks";"1964";central_antarctica_south_pole;338;2.453;242.87;"12";"17"
"32";"25000";"1496";"145";"177";"33";"Vinson Massif; Union Glacier; Liberty Hills";"1964";peninsula;57.3;4.821;154.25;"12";"14"
"32";"25000";"1496";"145";"177";"33";"Vinson Massif; Union Glacier; Liberty Hills";"1964";marie_byrd_land;57.3;4.821;154.25;"12";"14"
"32";"25000";"1496";"178";"219";"42";"Union Glacier; Vinson Massif; Liberty Hills";"1964";peninsula;235;3.726;152.75;"12";"14"
"32";"25000";"1496";"178";"219";"42";"Union Glacier; Vinson Massif; Liberty Hills";"1964";marie_byrd_land;235;3.726;152.75;"12";"14"
"32";"25000";"1494";"1";"65";"65";"Liberty Hills; Union Glacier; Vinson Massif";"1964";peninsula;54.5;2.368;151.58;"12";"14"
"32";"25000";"1494";"1";"65";"65";"Liberty Hills; Union Glacier; Vinson Massif";"1964";marie_byrd_land;54.5;2.368;151.58;"12";"14"
"32";"10700";"1493";"157";"191";"35";"Cordiner Peaks; Schmidt Hills";"1964";central_antarctica_south_pole;148;1.066;36.247;"11";"18"
"32";"11000";"1492";"64";"156";"93";"Gambocorta Peak; Schmidt Hills";"1964";central_antarctica_south_pole;323;0.866;79.648;"11";"18"
"32";"11000";"1491";"1";"63";"63";"Schmidt Hills; Gambocorta Peak";"1964";central_antarctica_south_pole;136;0.4;24.801;"11";"18"
"32";"11000";"1490";"178";"201";"24";Schmidt Hills;"1964";central_antarctica_south_pole;145;0.804;18.498;"11";"18"
"32";"11000";"1489";"124";"177";"54";Saratoga Table;"1964";central_antarctica_south_pole;151;0.564;29.871;"11";"18"
"32";"11000";"1488";"93";"123";"31";Saratoga Table;"1964";central_antarctica_south_pole;344;0.569;17.083;"11";"18"
"32";"11000";"1487";"1";"92";"92";"Saratoga Table; Davis Valley";"1964";central_antarctica_south_pole;153;0.838;76.213;"11";"18"
"32";"26000";"1486";"84";"114";"31";Union Glacier;"1964";peninsula;55.8;2.056;61.69;"11";"20"
"32";"26000";"1486";"84";"114";"31";Union Glacier;"1964";marie_byrd_land;55.8;2.056;61.69;"11";"20"
"32";"26000";"1485";"46";"83";"38";Union Glacier;"1964";peninsula;230;1.373;50.805;"11";"20"
"32";"26000";"1485";"46";"83";"38";Union Glacier;"1964";marie_byrd_land;230;1.373;50.805;"11";"20"
"32";"26000";"1484";"1";"45";"45";"Union Glacier; Vinson Massif";"1964";peninsula;55.4;1.907;83.914;"11";"20"
"32";"26000";"1484";"1";"45";"45";"Union Glacier; Vinson Massif";"1964";marie_byrd_land;55.4;1.907;83.914;"11";"20"
"32";"15000";"1466";"366";"380";"15";Wisconsin Range;"1964";transantarctic_mountains;303;1.644;23.012;"11";"14"
"32";"15000";"1465";"334";"365";"32";Wisconsin Range;"1964";transantarctic_mountains;342;0.834;25.839;"11";"14"
"32";"15000";"1464";"275";"333";"59";"Wisconsin Range; Caloplaca Hills";"1964";transantarctic_mountains;186;0.818;47.463;"11";"14"
"32";"15000";"1463";"212";"274";"63";"Wisconsin Range; Caloplaca Hills";"1964";transantarctic_mountains;12;0.565;35.033;"11";"14"
"32";"15000";"1462";"73";"211";"139";"D'Angelo Bluff; Nilsen Plateau; Leverett Glacier; Mount Blackburn";"1964";transantarctic_mountains;239;0.967;133.38;"11";"14"
"32";"15000";"1462";"73";"211";"139";"D'Angelo Bluff; Nilsen Plateau; Leverett Glacier; Mount Blackburn";"1964";central_antarctica_south_pole;239;0.967;133.38;"11";"14"
"32";"20000";"1461";"1";"72";"72";"Wisconsin Range; Long Hills; Caloplaca Hills";"1964";transantarctic_mountains;237;1.301;92.372;"11";"14"
"32";"15000";"1460";"195";"212";"18";Convoy Range;"1964";dry_valleys;354;0.937;15.922;"11";"15"
"32";"15000";"1459";"156";"194";"39";Convoy Range;"1964";dry_valleys;351;0.733;27.847;"11";"15"
"32";"20000";"1447";"1";"199";"199";"Liv Glacier; Wisconsin Range; Long Hills; Caloplaca Hills; Mt Blackburn; Nilsen Plateau; Mt Goodale";"1964";transantarctic_mountains;305;1.4;277.2;"11";"1"
"00";"15000";"1444";"186";"202";"17";Liv Glacier;"1964";transantarctic_mountains;300;0.593;9.483;"11";"1"
"32";"20000";"1433";"231";"376";"146";"Wisconsin Range; Long Hills; Caloplaca Hills; Mount Blackburn; Nilsen Plateau; Mount Goodale";"1964";transantarctic_mountains;305;1.346;195.17;"11";"1"
"32";"20000";"1432";"127";"230";"104";"Mount Goodale; Liv Glacier";"1964";transantarctic_mountains;302;1.27;130.81;"11";"1"
"32";"20000";"1431";"60";"126";"67";"Mount Goodale; Shackelton Glacier; Liv Glacier";"1964";transantarctic_mountains;127;1.796;118.5;"11";"1"
"32";"16000";"1430";"39";"59";"21";Wisconsin Range;"1964";transantarctic_mountains;350;1.065;21.295;"11";"1"
"32";"16000";"1429";"19";"38";"20";"Wisconsin Range; Liv Glacier";"1964";transantarctic_mountains;148;1.274;24.206;"11";"1"
"32";"16000";"1428";"1";"18";"18";"Wisconsin Range; Liv Glacier";"1964";transantarctic_mountains;308;0.998;16.974;"11";"1"
"00";"13000";"1420";"336";"376";"41";Convoy Range;"1964";dry_valleys;201;0.336;13.446;"10";"27"
"00";"13000";"1419";"281";"335";"55";Convoy Range;"1964";dry_valleys;165;0.295;15.955;"10";"27"
"00";"12900";"1418";"235";"280";"46";Convoy Range;"1964";dry_valleys;169;0.302;13.576;"10";"27"
"00";"12900";"1417";"186";"234";"49";Convoy Range;"1964";dry_valleys;181;0.286;13.726;"10";"27"
"00";"12900";"1416";"91";"185";"95";Convoy Range;"1964";dry_valleys;174;0.261;24.559;"10";"27"
"00";"15000";"1414";"144";"155";"12";Liv Glacier;"1964";transantarctic_mountains;237;0.643;7.072;"11";"1"
"00";"15000";"1413";"135";"143";"9";Liv Glacier;"1964";transantarctic_mountains;45.7;0.715;5.721;"11";"1"
"00";"15000";"1412";"117";"134";"18";Liv Glacier;"1964";transantarctic_mountains;224;0.703;11.955;"11";"1"
"00";"15000";"1411";"104";"116";"13";Liv Glacier;"1964";transantarctic_mountains;56.1;0.882;10.589;"11";"1"
"00";"15000";"1410";"89";"103";"15";Liv Glacier;"1964";transantarctic_mountains;238;0.73;10.226;"11";"1"
"00";"15000";"1409";"76";"88";"13";Liv Glacier;"1964";transantarctic_mountains;58.6;0.963;11.556;"11";"1"
"00";"15000";"1408";"60";"75";"16";Liv Glacier;"1964";transantarctic_mountains;236;0.805;12.079;"11";"1"
"00";"15000";"1407";"48";"59";"12";Liv Glacier;"1964";transantarctic_mountains;279;2.607;28.673;"11";"1"
"00";"15000";"1405";"14";"29";"16";Liv Glacier;"1964";transantarctic_mountains;60.2;1.03;15.451;"11";"1"
"00";"15000";"1404";"1";"13";"13";Liv Glacier;"1964";transantarctic_mountains;240;1.007;12.089;"11";"1"
"00";"14890";"1403";"330";"354";"25";Liv Glacier;"1964";transantarctic_mountains;240;0.455;10.917;"10";"24"
"00";"14700";"1402";"300";"329";"30";Liv Glacier;"1964";transantarctic_mountains;53.4;0.347;10.07;"10";"24"
"00";"14700";"1401";"279";"299";"21";Liv Glacier;"1964";transantarctic_mountains;230;0.316;6.329;"10";"24"
"00";"14900";"1400";"262";"278";"17";Liv Glacier;"1964";transantarctic_mountains;55.8;0.29;4.647;"10";"24"
"00";"14900";"1399";"226";"261";"36";Liv Glacier;"1964";transantarctic_mountains;233;0.375;13.121;"10";"24"
"00";"14900";"1398";"191";"225";"35";Liv Glacier;"1964";transantarctic_mountains;55.1;0.354;12.039;"10";"24"
"00";"14900";"1397";"159";"190";"32";Liv Glacier;"1964";transantarctic_mountains;232;0.38;11.791;"10";"24"
"00";"14900";"1396";"128";"158";"31";Liv Glacier;"1964";transantarctic_mountains;60;0.431;12.918;"10";"24"
"00";"14900";"1395";"99";"127";"29";Liv Glacier;"1964";transantarctic_mountains;241;0.422;11.811;"10";"24"
"00";"14900";"1394";"62";"98";"37";Liv Glacier;"1964";transantarctic_mountains;67.2;0.4;14.414;"10";"1"
"00";"14900";"1393";"28";"61";"34";Liv Glacier;"1964";transantarctic_mountains;251;0.44;14.522;"10";"1"
"00";"14900";"1392";"1";"27";"27";Liv Glacier;"1964";transantarctic_mountains;62.3;0.573;14.898;"10";"1"
"32";"20000";"1391";"153";"198";"46";Mount Murchison;"1964";north_victoria_land;281;1.556;70.025;"11";"1"
"32";"20000";"1389";"44";"83";"40";"Cape Hallett; Freyberg Mountains";"1964";north_victoria_land;275;1.483;57.835;"11";"1"
"32";"20000";"1388";"1";"43";"43";"Coulman Island; Freyberg Mountains; Mount Murchison";"1964";north_victoria_land;99.2;1.343;56.413;"11";"1"
"32";"20000";"1387";"55";"135";"81";"Welcome Mountain; Sequence Hills; Mount Murchison";"1964";north_victoria_land;278;1.506;120.44;"11";"1"
"32";"15000";"1383";"223";"271";"49";Mount Discovery;"1964";ross_island;143;0.191;9.178;"10";"1"
"32";"15000";"1382";"179";"222";"44";Mount Discovery;"1964";ross_island;324;0.071;3.034;"10";"1"
"32";"20000";"1381";"98";"178";"81";"Freyberg Mountains; Coulman Island; Mount Murchison; Welcome Mountain";"1964";north_victoria_land;276;1.601;128.05;"10";"1"
"32";"20000";"1380";"1";"97";"97";"Freyberg Mountains; Cape Hallett";"1964";north_victoria_land;96;1.575;151.22;"10";"1"
"32";"20000";"1379";"240";"330";"91";"Cape Hallett; Freyberg Mountains";"1964";north_victoria_land;273;1.489;134.02;"10";"1"
"32";"20000";"1378";"137";"239";"103";Cape Hallett;"1964";north_victoria_land;94.1;0.699;71.249;"10";"1"
"32";"20000";"1377";"44";"136";"93";"Mount Soza; Cape Hallett; Freyberg Mountains";"1964";north_victoria_land;276;1.893;174.12;"10";"1"
"32";"20000";"1376";"1";"43";"43";"Mount Soza; Freyberg Mountains";"1964";north_victoria_land;275;2.063;86.646;"10";"1"
"32";"20000";"1375";"260";"309";"50";"Daniels Range; Mount Soza";"1964";north_victoria_land;99.4;1.494;73.214;"10";"1"
"32";"20000";"1374";"228";"259";"32";Daniels Range;"1964";north_victoria_land;284;1.926;59.692;"10";"1"
"32";"20000";"1373";"163";"227";"65";"Mount Soza; Daniels Range; Pomerantz Tableland";"1964";north_victoria_land;99.9;1.651;105.68;"10";
"32";"20000";"1372";"104";"162";"59";"Cape Hallett; Cape Adare; Ebbe Glacier";"1964";north_victoria_land;97.9;1.699;98.515;"10";"27"
"32";"67000";"1371";"88";"103";"16";Freyberg Mountains;"1964";north_victoria_land;96.8;5.223;78.34;"10";"1"
"32";"20000";"1370";"50";"87";"38";Cape Hallett;"1964";north_victoria_land;96.2;1.573;58.197;"10";"1"
"32";"20000";"1369";"1";"49";"49";Cape Hallett;"1964";north_victoria_land;96.9;1.373;65.897;"10";"1"
"32";"15000";"1368";"250";"366";"117";"Yule Bay; Ebbe Glacier";"1964";north_victoria_land;347;0.489;56.729;"10";"1"
"32";"8000";"1318";"14";"43";"30";Mount Discovery;"1964";ross_island;153;0.143;4.15;"2";"1"
"32";"8000";"1315";"23";"63";"41";Mount Discovery;"1964";ross_island;329;0.052;2.098;"1";"1"
